,urn,component,size,size_hh,n
0,95065,2,1,516,93
0,95071,3,1,503,93
0,95066,4,3,1414,93
1,95068,4,3,1414,93
2,95062,4,3,1414,93
0,132193,5,1,491,93
0,95063,6,1,450,93
0,95067,7,1,344,93
0,95061,8,1,378,93
0,95108,9,1,53,93
0,136176,10,1,39,93
0,95018,11,1,16,93
0,129655,12,1,3,93
0,95104,13,1,11,93
0,95064,1,1,605,94
0,95065,2,1,516,94
0,95071,3,1,503,94
0,95062,4,1,552,94
0,132193,5,1,491,94
0,95063,6,1,450,94
0,95068,7,1,393,94
0,95067,8,1,344,94
0,95066,9,1,506,94
0,95061,10,1,378,94
0,95108,11,1,53,94
0,136176,12,1,39,94
0,95018,13,1,16,94
0,129655,14,1,3,94
0,95104,15,1,11,94
0,95064,1,1,605,95
0,95065,2,1,516,95
0,95071,3,1,503,95
0,95062,4,1,552,95
0,132193,5,1,491,95
0,95063,6,1,450,95
0,95068,7,1,393,95
0,95067,8,1,344,95
0,95066,9,1,506,95
0,95061,10,1,378,95
0,95108,11,1,53,95
0,136176,12,1,39,95
0,95018,13,1,16,95
0,129655,14,1,3,95
0,95104,15,1,11,95
0,95064,1,1,605,96
0,95065,2,1,516,96
0,95071,3,1,503,96
0,95062,4,1,552,96
0,132193,5,1,491,96
0,95063,6,1,450,96
0,95068,7,1,393,96
0,95067,8,1,344,96
0,95066,9,1,506,96
0,95061,10,1,378,96
0,95108,11,1,53,96
0,136176,12,1,39,96
0,95018,13,1,16,96
0,129655,14,1,3,96
0,95104,15,1,11,96
0,95064,1,1,605,97
0,95065,2,1,516,97
0,95071,3,1,503,97
0,95066,4,3,1414,97
1,95068,4,3,1414,97
2,95062,4,3,1414,97
0,132193,5,1,491,97
0,95063,6,1,450,97
0,95067,7,1,344,97
0,95061,8,1,378,97
0,95108,9,1,53,97
0,136176,10,1,39,97
0,95018,11,1,16,97
0,129655,12,1,3,97
0,95104,13,1,11,97
0,95064,1,1,605,98
0,95065,2,1,516,98
0,95068,3,3,1262,98
1,95061,3,3,1262,98
2,95071,3,3,1262,98
0,95062,4,1,552,98
0,132193,5,1,491,98
0,95063,6,1,450,98
0,95067,7,1,344,98
0,95066,8,1,506,98
0,95108,9,1,53,98
0,136176,10,1,39,98
0,95018,11,1,16,98
0,129655,12,1,3,98
0,95104,13,1,11,98
0,95064,1,1,605,99
0,95065,2,3,1422,99
1,95068,2,3,1422,99
2,95062,2,3,1422,99
0,95071,3,1,503,99
0,132193,4,1,491,99
0,95063,5,1,450,99
0,95067,6,1,344,99
0,95066,7,1,506,99
0,95061,8,1,378,99
0,95108,9,1,53,99
0,136176,10,1,39,99
0,95018,11,1,16,99
0,129655,12,1,3,99
0,95104,13,1,11,99
0,95064,1,1,605,100
0,95065,2,1,516,100
0,95071,3,1,503,100
0,95062,4,1,552,100
0,132193,5,1,491,100
0,95063,6,1,450,100
0,95068,7,1,393,100
0,95067,8,1,344,100
0,95066,9,1,506,100
0,95061,10,1,378,100
0,95108,11,1,53,100
0,136176,12,1,39,100
0,95018,13,1,16,100
0,129655,14,1,3,100
0,95104,15,1,11,100
