,urn,component,size,size_hh,n
1,95030,1,2,275,4
0,95022,2,1,157,4
0,125354,3,1,77,4
0,95035,4,1,184,4
0,127257,5,1,255,4
0,95051,6,1,80,4
0,95103,7,1,15,4
0,95057,8,1,86,4
0,95053,9,1,80,4
0,95025,10,1,75,4
0,95047,11,1,111,4
0,95037,12,1,174,4
0,95045,13,1,94,4
0,95038,14,1,95,4
0,95020,15,1,128,4
0,95059,16,1,110,4
0,95032,17,1,167,4
0,95031,18,1,153,4
0,95054,19,1,72,4
0,95058,20,1,99,4
0,95056,21,1,84,4
0,134849,22,1,79,4
0,95034,23,1,141,4
0,95041,24,1,92,4
0,95043,25,1,100,4
0,95023,26,1,160,4
0,95052,27,1,93,4
0,95021,28,1,167,4
0,95055,29,1,88,4
0,95027,30,1,80,4
0,95019,31,1,12,4
0,95039,32,1,96,4
0,95046,33,1,86,4
0,95060,34,1,108,4
0,95026,35,1,86,4
0,95024,36,1,93,4
0,95042,37,1,89,4
0,95040,38,1,91,4
0,131819,39,1,38,4
0,95048,40,1,66,4
0,95108,41,1,56,4
0,95044,42,1,79,4
0,95049,43,1,14,4
0,135698,44,1,128,4
0,95030,1,1,141,5
0,95022,2,1,157,5
0,125354,3,1,77,5
0,95035,4,1,184,5
0,127257,5,2,326,5
1,95054,5,2,326,5
0,95051,6,1,80,5
0,95103,7,1,15,5
0,95057,8,1,86,5
0,95053,9,1,80,5
0,95025,10,1,75,5
0,95047,11,1,111,5
0,95037,12,1,174,5
0,95045,13,1,94,5
0,95038,14,1,95,5
0,95020,15,1,128,5
0,95059,16,1,110,5
0,95032,17,1,167,5
0,95031,18,1,153,5
0,95033,19,1,135,5
0,95058,20,1,99,5
0,95056,21,1,84,5
0,134849,22,1,79,5
0,95034,23,1,141,5
0,95041,24,1,92,5
0,95043,25,1,100,5
0,95023,26,1,160,5
0,95052,27,1,93,5
0,95021,28,1,167,5
0,95055,29,1,88,5
0,95027,30,1,80,5
0,95019,31,1,12,5
0,95039,32,1,96,5
0,95046,33,1,86,5
0,95060,34,1,108,5
0,95026,35,1,86,5
0,95024,36,1,93,5
0,95042,37,1,89,5
0,95040,38,1,91,5
0,131819,39,1,38,5
0,95048,40,1,66,5
0,95108,41,1,56,5
0,95044,42,1,79,5
0,95049,43,1,14,5
0,135698,44,1,128,5
0,95030,1,1,141,6
0,95022,2,1,157,6
0,125354,3,1,77,6
0,95035,4,1,184,6
0,127257,5,1,255,6
0,95051,6,1,80,6
0,95103,7,1,15,6
0,95057,8,1,86,6
0,95053,9,1,80,6
0,95025,10,1,75,6
0,95047,11,1,111,6
0,95037,12,1,174,6
0,95045,13,1,94,6
0,95038,14,1,95,6
0,95020,15,1,128,6
0,95059,16,1,110,6
0,95032,17,1,167,6
0,95031,18,1,153,6
0,95033,19,1,135,6
0,95054,20,1,72,6
0,95058,21,1,99,6
0,95056,22,1,84,6
0,134849,23,1,79,6
0,95034,24,1,141,6
0,95041,25,1,92,6
0,95043,26,1,100,6
0,95023,27,1,160,6
0,95052,28,1,93,6
0,95021,29,1,167,6
0,95055,30,1,88,6
0,95027,31,1,80,6
0,95019,32,1,12,6
0,95039,33,1,96,6
0,95046,34,1,86,6
0,95060,35,1,108,6
0,95026,36,1,86,6
0,95024,37,1,93,6
0,95042,38,1,89,6
0,95040,39,1,91,6
0,131819,40,1,38,6
0,95048,41,1,66,6
0,95108,42,1,56,6
0,95044,43,1,79,6
0,95049,44,1,14,6
0,135698,45,1,128,6
0,127257,1,2,395,7
1,95030,1,2,395,7
0,95022,2,1,157,7
0,125354,3,1,77,7
0,95035,4,1,184,7
0,95051,5,1,80,7
0,95103,6,1,15,7
0,95057,7,1,86,7
0,95053,8,1,80,7
0,95025,9,1,75,7
0,95047,10,1,111,7
0,95037,11,1,174,7
0,95045,12,1,94,7
0,95038,13,1,95,7
0,95020,14,1,128,7
0,95059,15,1,110,7
0,95032,16,1,167,7
0,95031,17,1,153,7
0,95033,18,1,135,7
0,95054,19,1,72,7
0,95058,20,1,99,7
0,95056,21,1,84,7
0,134849,22,1,79,7
0,95034,23,1,141,7
0,95041,24,1,92,7
0,95043,25,1,100,7
0,95023,26,1,160,7
0,95052,27,1,93,7
0,95021,28,1,167,7
0,95055,29,1,88,7
0,95027,30,1,80,7
0,95019,31,1,12,7
0,95039,32,1,96,7
0,95046,33,1,86,7
0,95060,34,1,108,7
0,95026,35,1,86,7
0,95024,36,1,93,7
0,95042,37,1,89,7
0,95040,38,1,91,7
0,131819,39,1,38,7
0,95048,40,1,66,7
0,95108,41,1,56,7
0,95044,42,1,79,7
0,95049,43,1,14,7
0,135698,44,1,128,7
0,95033,1,2,275,8
1,95030,1,2,275,8
0,95022,2,1,157,8
0,125354,3,1,77,8
0,95035,4,1,184,8
0,127257,5,1,255,8
0,95051,6,1,80,8
0,95103,7,1,15,8
0,95057,8,1,86,8
0,95053,9,1,80,8
0,95025,10,1,75,8
0,95047,11,1,111,8
0,95037,12,1,174,8
0,95045,13,1,94,8
0,95038,14,1,95,8
0,95020,15,2,235,8
1,95060,15,2,235,8
0,95059,16,1,110,8
0,95032,17,1,167,8
0,95031,18,1,153,8
0,95054,19,1,72,8
0,95058,20,1,99,8
0,95056,21,1,84,8
0,134849,22,1,79,8
0,95034,23,1,141,8
0,95041,24,1,92,8
0,95043,25,1,100,8
0,95023,26,1,160,8
0,95048,27,2,158,8
1,95052,27,2,158,8
0,95021,28,1,167,8
0,95055,29,1,88,8
0,95027,30,1,80,8
0,95019,31,1,12,8
0,95039,32,1,96,8
0,95046,33,1,86,8
0,95026,34,1,86,8
0,95024,35,1,93,8
0,95042,36,1,89,8
0,95040,37,1,91,8
0,131819,38,1,38,8
0,95108,39,1,56,8
0,95044,40,1,79,8
0,95049,41,1,14,8
0,135698,42,1,128,8
0,95027,1,2,220,9
1,95030,1,2,220,9
0,95022,2,1,157,9
0,125354,3,1,77,9
0,95035,4,1,184,9
0,127257,5,3,435,9
1,95108,5,3,435,9
2,95020,5,3,435,9
0,95051,6,1,80,9
0,95103,7,1,15,9
0,95057,8,1,86,9
0,95053,9,1,80,9
0,95025,10,1,75,9
0,95047,11,1,111,9
0,95037,12,1,174,9
0,95045,13,1,94,9
0,95038,14,1,95,9
0,95059,15,1,110,9
0,95032,16,1,167,9
0,95031,17,1,153,9
0,95033,18,1,135,9
0,95054,19,1,72,9
0,95058,20,1,99,9
0,95056,21,1,84,9
0,134849,22,1,79,9
0,95034,23,1,141,9
0,95041,24,1,92,9
0,95043,25,1,100,9
0,95023,26,1,160,9
0,95052,27,1,93,9
0,95021,28,1,167,9
0,95055,29,1,88,9
0,95019,30,1,12,9
0,95039,31,1,96,9
0,95024,32,2,178,9
1,95046,32,2,178,9
0,95060,33,1,108,9
0,95026,34,1,86,9
0,95042,35,1,89,9
0,95040,36,1,91,9
0,131819,37,1,38,9
0,95048,38,1,66,9
0,95044,39,1,79,9
0,95049,40,1,14,9
0,135698,41,1,128,9
0,95030,1,1,141,10
0,95022,2,1,157,10
0,125354,3,1,77,10
0,95035,4,1,184,10
0,127257,5,1,255,10
0,95044,6,4,320,10
1,95051,6,4,320,10
2,95108,6,4,320,10
3,95060,6,4,320,10
0,95103,7,1,15,10
0,95057,8,1,86,10
0,95053,9,1,80,10
0,95025,10,1,75,10
0,95047,11,1,111,10
0,95037,12,1,174,10
0,95045,13,1,94,10
0,95038,14,1,95,10
0,95020,15,1,128,10
0,95059,16,1,110,10
0,95032,17,1,167,10
0,95031,18,1,153,10
0,95024,19,2,226,10
1,95033,19,2,226,10
0,95054,20,1,72,10
0,95058,21,1,99,10
0,95056,22,1,84,10
0,134849,23,1,79,10
0,95034,24,1,141,10
0,95041,25,1,92,10
0,95043,26,1,100,10
0,95023,27,1,160,10
0,95052,28,1,93,10
0,95021,29,1,167,10
0,95055,30,1,88,10
0,95027,31,1,80,10
0,95019,32,1,12,10
0,95039,33,1,96,10
0,95046,34,1,86,10
0,95026,35,1,86,10
0,95042,36,1,89,10
0,95040,37,1,91,10
0,131819,38,1,38,10
0,95048,39,1,66,10
0,95049,40,1,14,10
0,135698,41,1,128,10
0,95030,1,1,141,11
0,95022,2,1,157,11
0,125354,3,1,77,11
0,95035,4,1,184,11
0,127257,5,1,255,11
0,95051,6,1,80,11
0,95103,7,1,15,11
0,95057,8,1,86,11
0,95053,9,1,80,11
0,95025,10,1,75,11
0,95047,11,1,111,11
0,95037,12,1,174,11
0,95045,13,1,94,11
0,95038,14,2,247,11
1,95031,14,2,247,11
0,95020,15,1,128,11
0,95059,16,1,110,11
0,95032,17,1,167,11
0,95033,18,1,135,11
0,95054,19,1,72,11
0,95058,20,1,99,11
0,95056,21,1,84,11
0,134849,22,1,79,11
0,95034,23,1,141,11
0,95041,24,1,92,11
0,95043,25,1,100,11
0,95023,26,1,160,11
0,95052,27,1,93,11
0,95021,28,1,167,11
0,95055,29,1,88,11
0,95027,30,1,80,11
0,95019,31,1,12,11
0,95039,32,1,96,11
0,95046,33,1,86,11
0,95108,34,2,163,11
1,95060,34,2,163,11
0,95026,35,1,86,11
0,95024,36,1,93,11
0,95042,37,1,89,11
0,95040,38,1,91,11
0,131819,39,1,38,11
0,95048,40,1,66,11
0,95044,41,1,79,11
0,95049,42,1,14,11
0,135698,43,1,128,11
0,127257,1,2,395,12
1,95030,1,2,395,12
0,95022,2,1,157,12
0,125354,3,1,77,12
0,95035,4,1,184,12
0,95051,5,1,80,12
0,95103,6,1,15,12
0,95057,7,1,86,12
0,95053,8,1,80,12
0,95025,9,1,75,12
0,95047,10,1,111,12
0,95037,11,1,174,12
0,95045,12,1,94,12
0,95038,13,1,95,12
0,95048,14,2,192,12
1,95020,14,2,192,12
0,95059,15,1,110,12
0,95032,16,1,167,12
0,95031,17,1,153,12
0,95024,18,2,226,12
1,95033,18,2,226,12
0,95054,19,1,72,12
0,95058,20,1,99,12
0,95056,21,1,84,12
0,134849,22,1,79,12
0,95034,23,1,141,12
0,95041,24,1,92,12
0,95043,25,1,100,12
0,95023,26,1,160,12
0,95052,27,1,93,12
0,95021,28,1,167,12
0,95055,29,1,88,12
0,95027,30,1,80,12
0,95019,31,1,12,12
0,95039,32,1,96,12
0,95046,33,1,86,12
0,95060,34,1,108,12
0,95026,35,1,86,12
0,95042,36,1,89,12
0,95040,37,1,91,12
0,131819,38,1,38,12
0,95108,39,1,56,12
0,95044,40,1,79,12
0,95049,41,1,14,12
0,135698,42,1,128,12
0,95030,1,1,141,13
0,95022,2,1,157,13
0,125354,3,1,77,13
0,95035,4,1,184,13
0,127257,5,1,255,13
0,95051,6,1,80,13
0,95103,7,1,15,13
0,95057,8,1,86,13
0,95053,9,1,80,13
0,95025,10,1,75,13
0,95047,11,1,111,13
0,95037,12,1,174,13
0,95045,13,1,94,13
0,95038,14,1,95,13
0,95020,15,1,128,13
0,95059,16,1,110,13
0,95032,17,1,167,13
0,95031,18,1,153,13
0,95033,19,1,135,13
0,95054,20,1,72,13
0,95058,21,1,99,13
0,95056,22,1,84,13
0,134849,23,1,79,13
0,95034,24,1,141,13
0,95041,25,1,92,13
0,95043,26,1,100,13
0,95023,27,1,160,13
0,95052,28,1,93,13
0,95021,29,1,167,13
0,95055,30,1,88,13
0,95027,31,1,80,13
0,95019,32,1,12,13
0,95039,33,1,96,13
0,95046,34,1,86,13
0,95060,35,1,108,13
0,95026,36,1,86,13
0,95024,37,1,93,13
0,95042,38,1,89,13
0,95040,39,1,91,13
0,131819,40,1,38,13
0,95048,41,1,66,13
0,95108,42,1,56,13
0,95044,43,1,79,13
0,95049,44,1,14,13
0,135698,45,1,128,13
0,95108,1,2,196,14
1,95030,1,2,196,14
0,95022,2,1,157,14
0,125354,3,1,77,14
0,95035,4,1,184,14
0,127257,5,1,255,14
0,95051,6,1,80,14
0,95103,7,1,15,14
0,95057,8,1,86,14
0,95053,9,1,80,14
0,95025,10,1,75,14
0,95047,11,1,111,14
0,95037,12,1,174,14
0,95045,13,1,94,14
0,95038,14,1,95,14
0,95020,15,1,128,14
0,95059,16,1,110,14
0,95032,17,1,167,14
0,95031,18,1,153,14
0,95033,19,1,135,14
0,95054,20,1,72,14
0,95058,21,1,99,14
0,95056,22,1,84,14
0,134849,23,1,79,14
0,95034,24,1,141,14
0,95041,25,1,92,14
0,95043,26,1,100,14
0,95023,27,1,160,14
0,95052,28,1,93,14
0,95021,29,1,167,14
0,95055,30,1,88,14
0,95027,31,1,80,14
0,95019,32,1,12,14
0,95039,33,1,96,14
0,95046,34,1,86,14
0,95060,35,1,108,14
0,95026,36,1,86,14
0,95024,37,1,93,14
0,95042,38,1,89,14
0,95040,39,1,91,14
0,131819,40,1,38,14
0,95048,41,1,66,14
0,95044,42,1,79,14
0,95049,43,1,14,14
0,135698,44,1,128,14
0,95030,1,1,141,15
0,95022,2,1,157,15
0,125354,3,1,77,15
0,95035,4,1,184,15
0,127257,5,1,255,15
0,95051,6,1,80,15
0,95103,7,1,15,15
0,95057,8,1,86,15
0,95053,9,1,80,15
0,95025,10,1,75,15
0,95047,11,1,111,15
0,95037,12,1,174,15
0,95045,13,1,94,15
0,95038,14,1,95,15
0,95020,15,1,128,15
0,95059,16,1,110,15
0,95032,17,1,167,15
0,95031,18,1,153,15
0,95033,19,1,135,15
0,95054,20,1,72,15
0,95058,21,1,99,15
0,95056,22,1,84,15
0,134849,23,1,79,15
0,95034,24,1,141,15
0,95041,25,1,92,15
0,95043,26,1,100,15
0,95023,27,1,160,15
0,95052,28,1,93,15
0,95021,29,1,167,15
0,95055,30,1,88,15
0,95027,31,1,80,15
0,95019,32,1,12,15
0,95039,33,1,96,15
0,95046,34,1,86,15
0,95060,35,1,108,15
0,95026,36,1,86,15
0,95024,37,1,93,15
0,95042,38,1,89,15
0,95040,39,1,91,15
0,131819,40,1,38,15
0,95048,41,1,66,15
0,95108,42,1,56,15
0,95044,43,1,79,15
0,95049,44,1,14,15
0,135698,45,1,128,15
0,95030,1,1,141,16
0,95022,2,1,157,16
0,125354,3,1,77,16
0,95035,4,1,184,16
0,127257,5,1,255,16
0,95051,6,1,80,16
0,95103,7,1,15,16
0,95057,8,1,86,16
0,95053,9,1,80,16
0,95025,10,1,75,16
0,95047,11,1,111,16
0,95037,12,1,174,16
0,95045,13,1,94,16
0,95038,14,1,95,16
0,95020,15,1,128,16
0,95059,16,1,110,16
0,95032,17,1,167,16
0,95031,18,1,153,16
0,95033,19,1,135,16
0,95054,20,1,72,16
0,95058,21,1,99,16
0,95056,22,1,84,16
0,134849,23,1,79,16
0,95034,24,1,141,16
0,95041,25,1,92,16
0,95043,26,1,100,16
0,95023,27,1,160,16
0,95052,28,1,93,16
0,95021,29,1,167,16
0,95108,30,2,143,16
1,95055,30,2,143,16
0,95027,31,1,80,16
0,95019,32,1,12,16
0,95039,33,1,96,16
0,95046,34,1,86,16
0,95060,35,1,108,16
0,95026,36,1,86,16
0,95024,37,1,93,16
0,95042,38,1,89,16
0,95040,39,1,91,16
0,131819,40,1,38,16
0,95048,41,1,66,16
0,95044,42,1,79,16
0,95049,43,1,14,16
0,135698,44,1,128,16
0,95030,1,1,141,17
0,95022,2,1,157,17
0,125354,3,1,77,17
0,95035,4,1,184,17
0,127257,5,1,255,17
0,95051,6,1,80,17
0,95103,7,1,15,17
0,95057,8,1,86,17
0,95053,9,1,80,17
0,95025,10,1,75,17
0,95047,11,1,111,17
0,95037,12,1,174,17
0,95045,13,1,94,17
0,95038,14,1,95,17
0,95048,15,2,192,17
1,95020,15,2,192,17
0,95059,16,1,110,17
0,95032,17,1,167,17
0,95060,18,2,260,17
1,95031,18,2,260,17
0,95024,19,2,226,17
1,95033,19,2,226,17
0,95054,20,1,72,17
0,95058,21,1,99,17
0,95056,22,1,84,17
0,134849,23,1,79,17
0,95034,24,1,141,17
0,95041,25,1,92,17
0,95043,26,1,100,17
0,95023,27,1,160,17
0,95052,28,1,93,17
0,95021,29,1,167,17
0,95055,30,1,88,17
0,95027,31,1,80,17
0,95019,32,1,12,17
0,95039,33,1,96,17
0,95046,34,1,86,17
0,95026,35,1,86,17
0,95042,36,1,89,17
0,95040,37,1,91,17
0,131819,38,1,38,17
0,95108,39,1,56,17
0,95044,40,1,79,17
0,95049,41,1,14,17
0,135698,42,1,128,17
0,95030,1,1,141,18
0,95022,2,1,157,18
0,125354,3,1,77,18
0,95035,4,1,184,18
0,127257,5,1,255,18
0,95051,6,1,80,18
0,95103,7,1,15,18
0,95057,8,1,86,18
0,95053,9,1,80,18
0,95025,10,1,75,18
0,95047,11,1,111,18
0,95037,12,1,174,18
0,95045,13,1,94,18
0,95038,14,1,95,18
0,95020,15,1,128,18
0,95059,16,1,110,18
0,95032,17,1,167,18
0,95031,18,1,153,18
0,95033,19,1,135,18
0,95054,20,1,72,18
0,95058,21,1,99,18
0,95056,22,1,84,18
0,134849,23,1,79,18
0,95034,24,1,141,18
0,95041,25,1,92,18
0,95043,26,1,100,18
0,95023,27,1,160,18
0,95052,28,1,93,18
0,95021,29,1,167,18
0,95055,30,1,88,18
0,95027,31,1,80,18
0,95019,32,1,12,18
0,95039,33,1,96,18
0,95046,34,1,86,18
0,95060,35,1,108,18
0,95026,36,1,86,18
0,95024,37,1,93,18
0,95042,38,1,89,18
0,95040,39,1,91,18
0,131819,40,1,38,18
0,95048,41,1,66,18
0,95108,42,1,56,18
0,95044,43,1,79,18
0,95049,44,1,14,18
0,135698,45,1,128,18
0,95030,1,1,141,19
0,95022,2,1,157,19
0,125354,3,1,77,19
0,95035,4,1,184,19
0,127257,5,1,255,19
0,95051,6,1,80,19
0,95103,7,1,15,19
0,95057,8,1,86,19
0,95053,9,1,80,19
0,95025,10,1,75,19
0,95047,11,1,111,19
0,95037,12,1,174,19
0,95045,13,1,94,19
0,95038,14,1,95,19
0,95020,15,1,128,19
0,95059,16,1,110,19
0,95032,17,1,167,19
0,95031,18,1,153,19
0,95033,19,1,135,19
0,95054,20,1,72,19
0,95058,21,1,99,19
0,95056,22,1,84,19
0,134849,23,1,79,19
0,95034,24,1,141,19
0,95041,25,1,92,19
0,95043,26,1,100,19
0,95023,27,1,160,19
0,95052,28,1,93,19
0,95021,29,1,167,19
0,95055,30,1,88,19
0,95027,31,1,80,19
0,95019,32,1,12,19
0,95039,33,1,96,19
0,95046,34,1,86,19
0,95060,35,1,108,19
0,95026,36,1,86,19
0,95024,37,1,93,19
0,95042,38,1,89,19
0,95040,39,1,91,19
0,131819,40,1,38,19
0,95048,41,1,66,19
0,95108,42,1,56,19
0,95044,43,1,79,19
0,95049,44,1,14,19
0,135698,45,1,128,19
0,95030,1,1,141,20
0,95035,2,2,340,20
1,95022,2,2,340,20
0,125354,3,1,77,20
0,127257,4,1,255,20
0,95051,5,1,80,20
0,95103,6,1,15,20
0,95057,7,1,86,20
0,95053,8,1,80,20
0,95025,9,1,75,20
0,95047,10,1,111,20
0,95037,11,1,174,20
0,95045,12,1,94,20
0,95038,13,1,95,20
0,95020,14,1,128,20
0,95059,15,1,110,20
0,95032,16,1,167,20
0,95031,17,1,153,20
0,95033,18,1,135,20
0,95054,19,1,72,20
0,95058,20,1,99,20
0,95056,21,1,84,20
0,134849,22,1,79,20
0,95034,23,1,141,20
0,95041,24,1,92,20
0,95043,25,1,100,20
0,95023,26,1,160,20
0,95052,27,1,93,20
0,95021,28,1,167,20
0,95055,29,1,88,20
0,95027,30,1,80,20
0,95019,31,1,12,20
0,95039,32,1,96,20
0,95046,33,1,86,20
0,95060,34,1,108,20
0,95026,35,1,86,20
0,95024,36,1,93,20
0,95042,37,1,89,20
0,95040,38,1,91,20
0,131819,39,1,38,20
0,95048,40,1,66,20
0,95108,41,1,56,20
0,95044,42,1,79,20
0,95049,43,1,14,20
0,135698,44,1,128,20
0,95030,1,1,141,21
0,95026,2,2,242,21
1,95022,2,2,242,21
0,125354,3,1,77,21
0,95035,4,1,184,21
0,127257,5,1,255,21
0,95051,6,1,80,21
0,95103,7,1,15,21
0,95057,8,1,86,21
0,95053,9,1,80,21
0,95025,10,1,75,21
0,95047,11,1,111,21
0,95037,12,1,174,21
0,95045,13,1,94,21
0,95038,14,1,95,21
0,95108,15,3,274,21
1,95020,15,3,274,21
2,95052,15,3,274,21
0,95059,16,1,110,21
0,95032,17,1,167,21
0,95031,18,1,153,21
0,95033,19,1,135,21
0,95054,20,1,72,21
0,95058,21,1,99,21
0,95056,22,1,84,21
0,134849,23,1,79,21
0,95034,24,1,141,21
0,95041,25,1,92,21
0,95043,26,1,100,21
0,95023,27,1,160,21
0,95021,28,1,167,21
0,95055,29,1,88,21
0,95027,30,1,80,21
0,95019,31,1,12,21
0,95039,32,1,96,21
0,95046,33,1,86,21
0,95060,34,1,108,21
0,95024,35,1,93,21
0,95042,36,1,89,21
0,95040,37,1,91,21
0,131819,38,1,38,21
0,95048,39,1,66,21
0,95044,40,1,79,21
0,95049,41,1,14,21
0,135698,42,1,128,21
0,95030,1,1,141,22
0,95022,2,1,157,22
0,125354,3,1,77,22
0,95035,4,1,184,22
0,127257,5,2,309,22
1,95108,5,2,309,22
0,95051,6,1,80,22
0,95103,7,1,15,22
0,95057,8,1,86,22
0,95053,9,1,80,22
0,95025,10,1,75,22
0,95047,11,1,111,22
0,95037,12,1,174,22
0,95045,13,1,94,22
0,95038,14,1,95,22
0,95020,15,1,128,22
0,95059,16,1,110,22
0,95032,17,1,167,22
0,95031,18,1,153,22
0,95033,19,1,135,22
0,95054,20,1,72,22
0,95058,21,1,99,22
0,95056,22,1,84,22
0,134849,23,1,79,22
0,95034,24,1,141,22
0,95041,25,1,92,22
0,95043,26,1,100,22
0,95023,27,1,160,22
0,95052,28,1,93,22
0,95021,29,1,167,22
0,95055,30,1,88,22
0,95027,31,1,80,22
0,95019,32,1,12,22
0,95039,33,1,96,22
0,95046,34,1,86,22
0,95060,35,1,108,22
0,95026,36,1,86,22
0,95024,37,1,93,22
0,95042,38,1,89,22
0,95040,39,1,91,22
0,131819,40,1,38,22
0,95048,41,1,66,22
0,95044,42,1,79,22
0,95049,43,1,14,22
0,135698,44,1,128,22
0,95030,1,1,141,23
0,95022,2,1,157,23
0,125354,3,1,77,23
0,95035,4,1,184,23
0,127257,5,1,255,23
0,95051,6,1,80,23
0,95103,7,1,15,23
0,95057,8,1,86,23
0,95053,9,1,80,23
0,95025,10,1,75,23
0,95047,11,1,111,23
0,95037,12,1,174,23
0,95045,13,1,94,23
0,95038,14,1,95,23
0,95020,15,1,128,23
0,95059,16,2,217,23
1,95060,16,2,217,23
0,95032,17,1,167,23
0,95031,18,1,153,23
0,95033,19,1,135,23
0,95054,20,1,72,23
0,95058,21,1,99,23
0,95056,22,1,84,23
0,134849,23,1,79,23
0,95034,24,1,141,23
0,95041,25,1,92,23
0,95043,26,1,100,23
0,95023,27,1,160,23
0,95052,28,1,93,23
0,95021,29,1,167,23
0,95055,30,1,88,23
0,95027,31,1,80,23
0,95019,32,1,12,23
0,95039,33,1,96,23
0,95046,34,1,86,23
0,95026,35,1,86,23
0,95024,36,1,93,23
0,95042,37,1,89,23
0,95040,38,1,91,23
0,131819,39,1,38,23
0,95048,40,1,66,23
0,95108,41,1,56,23
0,95044,42,1,79,23
0,95049,43,1,14,23
0,135698,44,1,128,23
0,95030,1,1,141,24
0,95022,2,1,157,24
0,125354,3,1,77,24
0,95035,4,1,184,24
0,127257,5,1,255,24
0,95051,6,1,80,24
0,95103,7,1,15,24
0,95057,8,1,86,24
0,95053,9,1,80,24
0,95025,10,1,75,24
0,95047,11,1,111,24
0,95037,12,1,174,24
0,95045,13,1,94,24
0,95038,14,1,95,24
0,95048,15,2,192,24
1,95020,15,2,192,24
0,95059,16,1,110,24
0,95032,17,1,167,24
0,95031,18,1,153,24
0,95033,19,1,135,24
0,95042,20,2,160,24
1,95054,20,2,160,24
0,95058,21,1,99,24
0,95056,22,1,84,24
0,134849,23,1,79,24
0,95034,24,1,141,24
0,95041,25,1,92,24
0,95043,26,1,100,24
0,95023,27,1,160,24
0,95052,28,1,93,24
0,95021,29,1,167,24
0,95055,30,1,88,24
0,95027,31,1,80,24
0,95019,32,1,12,24
0,95039,33,1,96,24
0,95046,34,1,86,24
0,95060,35,1,108,24
0,95026,36,1,86,24
0,95024,37,1,93,24
