,urn,component,size,size_hh,n
32,131819,1,33,6860,5
0,95103,2,1,15,5
0,95057,3,1,86,5
0,95025,4,1,75,5
0,95045,5,1,94,5
0,95038,6,1,95,5
0,136176,7,1,39,5
0,95032,8,1,167,5
0,95054,9,1,72,5
0,134849,10,1,79,5
0,95041,11,1,92,5
0,95043,12,1,100,5
0,95023,13,1,160,5
0,95052,14,1,93,5
0,95021,15,1,167,5
0,95027,16,1,80,5
0,95019,17,1,12,5
0,95039,18,1,96,5
0,95046,19,1,86,5
0,95042,20,1,89,5
0,95040,21,1,91,5
0,95048,22,1,66,5
0,95044,23,1,79,5
0,95018,24,1,16,5
0,129655,25,1,3,5
0,95104,26,1,11,5
0,135698,27,1,128,5
0,95104,1,35,7013,6
1,95108,1,35,7013,6
2,127257,1,35,7013,6
3,95020,1,35,7013,6
4,95021,1,35,7013,6
5,95023,1,35,7013,6
6,95024,1,35,7013,6
7,95025,1,35,7013,6
8,95026,1,35,7013,6
9,95027,1,35,7013,6
10,95030,1,35,7013,6
11,95032,1,35,7013,6
12,95033,1,35,7013,6
13,95034,1,35,7013,6
14,95037,1,35,7013,6
15,95039,1,35,7013,6
16,95045,1,35,7013,6
17,95046,1,35,7013,6
18,95051,1,35,7013,6
19,95055,1,35,7013,6
20,95056,1,35,7013,6
21,95057,1,35,7013,6
22,95058,1,35,7013,6
23,95059,1,35,7013,6
24,95060,1,35,7013,6
25,95061,1,35,7013,6
26,95062,1,35,7013,6
27,95063,1,35,7013,6
28,95064,1,35,7013,6
29,95065,1,35,7013,6
30,95066,1,35,7013,6
31,95067,1,35,7013,6
32,95068,1,35,7013,6
33,95071,1,35,7013,6
34,132193,1,35,7013,6
0,95022,2,1,157,6
0,95048,3,2,139,6
1,125354,3,2,139,6
0,95035,4,1,184,6
0,95103,5,1,15,6
0,95053,6,1,80,6
0,95047,7,1,111,6
0,95038,8,1,95,6
0,136176,9,1,39,6
0,95031,10,1,153,6
0,95054,11,1,72,6
0,134849,12,1,79,6
0,95041,13,1,92,6
0,95043,14,1,100,6
0,95052,15,2,95,6
1,129655,15,2,95,6
0,95019,16,1,12,6
0,95042,17,1,89,6
0,95040,18,1,91,6
0,131819,19,1,38,6
0,95044,20,1,79,6
0,95049,21,1,14,6
0,95018,22,1,16,6
0,135698,23,1,128,6
0,95064,1,2,760,7
1,95021,1,2,760,7
0,127257,2,31,5854,7
1,125354,2,31,5854,7
2,95020,2,31,5854,7
3,95022,2,31,5854,7
4,95023,2,31,5854,7
5,95024,2,31,5854,7
6,95025,2,31,5854,7
7,95030,2,31,5854,7
8,95032,2,31,5854,7
9,95033,2,31,5854,7
10,95035,2,31,5854,7
11,95037,2,31,5854,7
12,95039,2,31,5854,7
13,95041,2,31,5854,7
14,95042,2,31,5854,7
15,95046,2,31,5854,7
16,95048,2,31,5854,7
17,95051,2,31,5854,7
18,95052,2,31,5854,7
19,95054,2,31,5854,7
20,95055,2,31,5854,7
21,95057,2,31,5854,7
22,95060,2,31,5854,7
23,95061,2,31,5854,7
24,95062,2,31,5854,7
25,95063,2,31,5854,7
26,95065,2,31,5854,7
27,95066,2,31,5854,7
28,95067,2,31,5854,7
29,95068,2,31,5854,7
30,132193,2,31,5854,7
0,95071,3,1,503,7
0,95108,4,1,109,7
0,95103,5,1,15,7
0,95053,6,1,80,7
0,95047,7,1,111,7
0,95045,8,1,94,7
0,95038,9,1,95,7
0,95059,10,1,110,7
0,136176,11,1,39,7
0,95031,12,1,153,7
0,95058,13,1,99,7
0,95056,14,1,84,7
0,134849,15,1,79,7
0,95034,16,1,141,7
0,95043,17,1,100,7
0,95027,18,1,80,7
0,95019,19,1,12,7
0,95026,20,1,86,7
0,95040,21,1,91,7
0,131819,22,1,38,7
0,95044,23,1,79,7
0,95049,24,1,14,7
0,95018,25,1,16,7
0,129655,26,1,3,7
0,95104,27,1,11,7
0,135698,28,1,128,7
0,95064,1,2,760,8
1,95021,1,2,760,8
0,95108,2,31,6157,8
1,135698,2,31,6157,8
2,127257,2,31,6157,8
3,95023,2,31,6157,8
4,95024,2,31,6157,8
5,95025,2,31,6157,8
6,95026,2,31,6157,8
7,95030,2,31,6157,8
8,95031,2,31,6157,8
9,95032,2,31,6157,8
10,95033,2,31,6157,8
11,95034,2,31,6157,8
12,95037,2,31,6157,8
13,95042,2,31,6157,8
14,95045,2,31,6157,8
15,95049,2,31,6157,8
16,95051,2,31,6157,8
17,95052,2,31,6157,8
18,95054,2,31,6157,8
19,95055,2,31,6157,8
20,95060,2,31,6157,8
21,95061,2,31,6157,8
22,95062,2,31,6157,8
23,95063,2,31,6157,8
24,95065,2,31,6157,8
25,95066,2,31,6157,8
26,95067,2,31,6157,8
27,95068,2,31,6157,8
28,95071,2,31,6157,8
29,132193,2,31,6157,8
30,136176,2,31,6157,8
0,95022,3,1,157,8
0,125354,4,2,203,8
1,95020,4,2,203,8
0,95035,5,1,184,8
0,95103,6,1,15,8
0,95057,7,1,86,8
0,95053,8,1,80,8
0,95047,9,1,111,8
0,95038,10,1,95,8
0,95059,11,1,110,8
0,95058,12,1,99,8
0,95056,13,1,84,8
0,134849,14,1,79,8
0,95041,15,1,92,8
0,95043,16,1,100,8
0,95027,17,1,80,8
0,95019,18,1,12,8
0,95039,19,1,96,8
0,95046,20,1,86,8
0,95040,21,1,91,8
0,131819,22,1,38,8
0,95048,23,1,66,8
0,95044,24,1,79,8
0,95018,25,1,16,8
0,129655,26,1,3,8
0,95104,27,1,11,8
0,95108,1,33,7067,9
1,135698,1,33,7067,9
2,127257,1,33,7067,9
3,125354,1,33,7067,9
4,95022,1,33,7067,9
5,95023,1,33,7067,9
6,95024,1,33,7067,9
7,95025,1,33,7067,9
8,95030,1,33,7067,9
9,95032,1,33,7067,9
10,95033,1,33,7067,9
11,95034,1,33,7067,9
12,95035,1,33,7067,9
13,95037,1,33,7067,9
14,95039,1,33,7067,9
15,95041,1,33,7067,9
16,95043,1,33,7067,9
17,95044,1,33,7067,9
18,95047,1,33,7067,9
19,95052,1,33,7067,9
20,95056,1,33,7067,9
21,95059,1,33,7067,9
22,95060,1,33,7067,9
23,95061,1,33,7067,9
24,95062,1,33,7067,9
25,95063,1,33,7067,9
26,95064,1,33,7067,9
27,95065,1,33,7067,9
28,95066,1,33,7067,9
29,95067,1,33,7067,9
30,95068,1,33,7067,9
31,95071,1,33,7067,9
32,132193,1,33,7067,9
0,95051,2,1,80,9
0,95103,3,1,15,9
0,95057,4,1,86,9
0,95053,5,1,80,9
0,95045,6,1,94,9
0,95038,7,1,95,9
0,95020,8,1,128,9
0,136176,9,1,39,9
0,95031,10,1,153,9
0,95054,11,1,72,9
0,95058,12,1,99,9
0,134849,13,1,79,9
0,95021,14,1,167,9
0,95055,15,1,88,9
0,95027,16,1,80,9
0,95019,17,1,12,9
0,95046,18,1,86,9
0,95026,19,1,86,9
0,95042,20,1,89,9
0,95040,21,1,91,9
0,131819,22,1,38,9
0,95048,23,1,66,9
0,95049,24,1,14,9
0,95018,25,1,16,9
0,129655,26,1,3,9
0,95104,27,1,11,9
0,95108,1,35,7091,10
1,127257,1,35,7091,10
2,95018,1,35,7091,10
3,95020,1,35,7091,10
4,95021,1,35,7091,10
5,95023,1,35,7091,10
6,95024,1,35,7091,10
7,95025,1,35,7091,10
8,95026,1,35,7091,10
9,95030,1,35,7091,10
10,95031,1,35,7091,10
11,95032,1,35,7091,10
12,95033,1,35,7091,10
13,95034,1,35,7091,10
14,95035,1,35,7091,10
15,95037,1,35,7091,10
16,95039,1,35,7091,10
17,95044,1,35,7091,10
18,95046,1,35,7091,10
19,95055,1,35,7091,10
20,95056,1,35,7091,10
21,95058,1,35,7091,10
22,95059,1,35,7091,10
23,95060,1,35,7091,10
24,95061,1,35,7091,10
25,95062,1,35,7091,10
26,95063,1,35,7091,10
27,95064,1,35,7091,10
28,95065,1,35,7091,10
29,95066,1,35,7091,10
30,95067,1,35,7091,10
31,95068,1,35,7091,10
32,95071,1,35,7091,10
33,132193,1,35,7091,10
34,129655,1,35,7091,10
0,95022,2,1,157,10
0,95048,3,2,139,10
1,125354,3,2,139,10
0,95051,4,1,80,10
0,95103,5,1,15,10
0,95057,6,1,86,10
0,95053,7,1,80,10
0,95047,8,1,111,10
0,95045,9,1,94,10
0,95040,10,2,184,10
1,95038,10,2,184,10
0,136176,11,1,39,10
0,95054,12,1,72,10
0,134849,13,1,79,10
0,95041,14,1,92,10
0,95043,15,1,100,10
0,95052,16,1,93,10
0,95027,17,1,80,10
0,95019,18,1,12,10
0,95042,19,1,89,10
0,131819,20,1,38,10
0,95049,21,1,14,10
0,95104,22,1,11,10
0,135698,23,1,128,10
0,132193,1,9,2079,11
1,95044,1,9,2079,11
2,95020,1,9,2079,11
3,95021,1,9,2079,11
4,95058,1,9,2079,11
5,95032,1,9,2079,11
6,95031,1,9,2079,11
7,95064,1,9,2079,11
8,127257,1,9,2079,11
0,95108,2,25,5219,11
1,95022,2,25,5219,11
2,95023,2,25,5219,11
3,95024,2,25,5219,11
4,95025,2,25,5219,11
5,95026,2,25,5219,11
6,95030,2,25,5219,11
7,95033,2,25,5219,11
8,95034,2,25,5219,11
9,95035,2,25,5219,11
10,95037,2,25,5219,11
11,95039,2,25,5219,11
12,95041,2,25,5219,11
13,95051,2,25,5219,11
14,95055,2,25,5219,11
15,95056,2,25,5219,11
16,95059,2,25,5219,11
17,95061,2,25,5219,11
18,95062,2,25,5219,11
19,95063,2,25,5219,11
20,95065,2,25,5219,11
21,95066,2,25,5219,11
22,95067,2,25,5219,11
23,95068,2,25,5219,11
24,95071,2,25,5219,11
0,125354,3,1,77,11
0,95103,4,1,15,11
0,95057,5,1,86,11
0,95053,6,1,80,11
0,95047,7,1,111,11
0,95045,8,1,94,11
0,95038,9,1,95,11
0,136176,10,1,39,11
0,95054,11,1,72,11
0,134849,12,1,79,11
0,95043,13,1,100,11
0,95052,14,1,93,11
0,95027,15,1,80,11
0,95019,16,1,12,11
0,95046,17,1,86,11
0,95060,18,1,108,11
0,95042,19,1,89,11
0,95040,20,1,91,11
0,131819,21,1,38,11
0,95048,22,1,66,11
0,95049,23,1,14,11
0,95018,24,1,16,11
0,129655,25,1,3,11
0,95104,26,1,11,11
0,135698,27,1,128,11
0,95064,1,2,760,12
1,95021,1,2,760,12
0,134849,2,18,4278,12
1,132193,2,18,4278,12
2,95108,2,18,4278,12
3,127257,2,18,4278,12
4,95023,2,18,4278,12
5,95024,2,18,4278,12
6,95057,2,18,4278,12
7,95026,2,18,4278,12
8,95059,2,18,4278,12
9,95060,2,18,4278,12
10,95039,2,18,4278,12
11,95062,2,18,4278,12
12,95032,2,18,4278,12
13,95065,2,18,4278,12
14,95066,2,18,4278,12
15,95035,2,18,4278,12
16,95068,2,18,4278,12
17,95071,2,18,4278,12
0,95020,3,8,1458,12
1,95056,3,8,1458,12
2,95025,3,8,1458,12
3,95061,3,8,1458,12
4,95063,3,8,1458,12
5,95033,3,8,1458,12
6,95034,3,8,1458,12
7,95037,3,8,1458,12
0,95067,4,1,344,12
0,95030,5,1,141,12
0,95022,6,1,157,12
0,95048,7,2,139,12
1,125354,7,2,139,12
0,95051,8,1,80,12
0,95103,9,1,15,12
0,95053,10,1,80,12
0,95031,11,2,263,12
1,95047,11,2,263,12
0,95045,12,1,94,12
0,95040,13,2,184,12
1,95038,13,2,184,12
0,136176,14,1,39,12
0,95054,15,1,72,12
0,95058,16,1,99,12
0,95041,17,1,92,12
0,95043,18,1,100,12
0,95052,19,1,93,12
0,95055,20,1,88,12
0,95027,21,1,80,12
0,95019,22,1,12,12
0,95046,23,1,86,12
0,95042,24,1,89,12
0,131819,25,1,38,12
0,95044,26,1,79,12
0,95049,27,1,14,12
0,95018,28,1,16,12
0,129655,29,1,3,12
0,95104,30,1,11,12
0,135698,31,1,128,12
0,135698,1,26,5939,13
1,127257,1,26,5939,13
2,95021,1,26,5939,13
3,95024,1,26,5939,13
4,95030,1,26,5939,13
5,95031,1,26,5939,13
6,95032,1,26,5939,13
7,95033,1,26,5939,13
8,95034,1,26,5939,13
9,95035,1,26,5939,13
10,95037,1,26,5939,13
11,95039,1,26,5939,13
12,95044,1,26,5939,13
13,95046,1,26,5939,13
14,95053,1,26,5939,13
15,95054,1,26,5939,13
16,95058,1,26,5939,13
17,95060,1,26,5939,13
18,95061,1,26,5939,13
19,95062,1,26,5939,13
20,95064,1,26,5939,13
21,95065,1,26,5939,13
22,95066,1,26,5939,13
23,95068,1,26,5939,13
24,95071,1,26,5939,13
25,132193,1,26,5939,13
0,95045,2,10,1422,13
1,95048,2,10,1422,13
2,125354,2,10,1422,13
3,95020,2,10,1422,13
4,95052,2,10,1422,13
5,95055,2,10,1422,13
6,95025,2,10,1422,13
7,95057,2,10,1422,13
8,95063,2,10,1422,13
9,95067,2,10,1422,13
0,95022,3,1,157,13
0,95108,4,1,109,13
0,95051,5,1,80,13
0,95103,6,1,15,13
0,95047,7,1,111,13
0,95038,8,1,95,13
0,95059,9,1,110,13
0,136176,10,1,39,13
0,95056,11,1,84,13
0,134849,12,1,79,13
0,95041,13,1,92,13
0,95043,14,1,100,13
0,95023,15,1,160,13
0,95027,16,1,80,13
0,95019,17,1,12,13
0,95026,18,1,86,13
0,95042,19,1,89,13
0,95040,20,1,91,13
0,131819,21,1,38,13
0,95049,22,1,14,13
0,95018,23,1,16,13
0,129655,24,1,3,13
0,95104,25,1,11,13
0,95108,1,32,6127,14
1,127257,1,32,6127,14
2,125354,1,32,6127,14
3,95020,1,32,6127,14
4,95021,1,32,6127,14
5,95022,1,32,6127,14
6,95023,1,32,6127,14
7,95024,1,32,6127,14
8,95025,1,32,6127,14
9,95026,1,32,6127,14
10,95027,1,32,6127,14
11,95030,1,32,6127,14
12,95033,1,32,6127,14
13,95034,1,32,6127,14
14,95035,1,32,6127,14
15,95037,1,32,6127,14
16,95041,1,32,6127,14
17,95042,1,32,6127,14
18,95044,1,32,6127,14
19,95046,1,32,6127,14
20,95055,1,32,6127,14
21,95056,1,32,6127,14
22,95057,1,32,6127,14
23,95059,1,32,6127,14
24,95061,1,32,6127,14
25,95062,1,32,6127,14
26,95063,1,32,6127,14
27,95064,1,32,6127,14
28,95065,1,32,6127,14
29,95066,1,32,6127,14
30,95067,1,32,6127,14
31,95068,1,32,6127,14
0,95071,2,1,503,14
0,132193,3,2,581,14
1,95058,3,2,581,14
0,95051,4,1,80,14
0,95103,5,1,15,14
0,95053,6,1,80,14
0,95047,7,1,111,14
0,95045,8,1,94,14
0,95038,9,1,95,14
0,136176,10,1,39,14
0,95032,11,1,167,14
0,95031,12,1,153,14
0,95054,13,1,72,14
0,134849,14,1,79,14
0,95043,15,1,100,14
0,95052,16,1,93,14
0,95019,17,1,12,14
0,95039,18,1,96,14
0,95060,19,1,108,14
0,95040,20,1,91,14
0,131819,21,1,38,14
0,95048,22,1,66,14
0,95049,23,1,14,14
0,95018,24,1,16,14
0,129655,25,1,3,14
0,95104,26,1,11,14
0,135698,27,1,128,14
0,95108,1,33,6640,15
1,127257,1,33,6640,15
2,95020,1,33,6640,15
3,95021,1,33,6640,15
4,95022,1,33,6640,15
5,95023,1,33,6640,15
6,95024,1,33,6640,15
7,95025,1,33,6640,15
8,95026,1,33,6640,15
9,95030,1,33,6640,15
10,95031,1,33,6640,15
11,95033,1,33,6640,15
12,95034,1,33,6640,15
13,95035,1,33,6640,15
14,95037,1,33,6640,15
15,95038,1,33,6640,15
16,95041,1,33,6640,15
17,95044,1,33,6640,15
18,95046,1,33,6640,15
19,95048,1,33,6640,15
20,95052,1,33,6640,15
21,95055,1,33,6640,15
22,95056,1,33,6640,15
23,95060,1,33,6640,15
24,95061,1,33,6640,15
25,95062,1,33,6640,15
26,95063,1,33,6640,15
27,95064,1,33,6640,15
28,95065,1,33,6640,15
29,95066,1,33,6640,15
30,95067,1,33,6640,15
31,95068,1,33,6640,15
32,132193,1,33,6640,15
0,95047,2,2,610,15
1,95071,2,2,610,15
0,125354,3,1,77,15
0,95051,4,1,80,15
0,95103,5,1,15,15
0,95057,6,1,86,15
0,95053,7,1,80,15
0,95045,8,1,94,15
0,95059,9,1,110,15
0,136176,10,1,39,15
0,95032,11,1,167,15
0,95054,12,1,72,15
0,95058,13,1,99,15
0,134849,14,1,79,15
0,95043,15,1,100,15
0,95027,16,1,80,15
0,95019,17,1,12,15
0,95039,18,1,96,15
0,95042,19,1,89,15
0,95040,20,1,91,15
0,131819,21,1,38,15
0,95049,22,1,14,15
0,95018,23,1,16,15
0,129655,24,1,3,15
0,95104,25,1,11,15
0,135698,26,1,128,15
0,95104,1,32,6681,16
1,95108,1,32,6681,16
2,127257,1,32,6681,16
3,95019,1,32,6681,16
4,95021,1,32,6681,16
5,95022,1,32,6681,16
6,95024,1,32,6681,16
7,95026,1,32,6681,16
8,95030,1,32,6681,16
9,95032,1,32,6681,16
10,95033,1,32,6681,16
11,95034,1,32,6681,16
12,95035,1,32,6681,16
13,95037,1,32,6681,16
14,95039,1,32,6681,16
15,95044,1,32,6681,16
16,95046,1,32,6681,16
17,95049,1,32,6681,16
18,95055,1,32,6681,16
19,95056,1,32,6681,16
20,95057,1,32,6681,16
21,95058,1,32,6681,16
22,95061,1,32,6681,16
23,95062,1,32,6681,16
24,95063,1,32,6681,16
25,95064,1,32,6681,16
26,95065,1,32,6681,16
27,95066,1,32,6681,16
28,95067,1,32,6681,16
29,95068,1,32,6681,16
30,95071,1,32,6681,16
31,132193,1,32,6681,16
0,95048,2,2,139,16
1,125354,2,2,139,16
0,95051,3,1,80,16
0,95103,4,1,15,16
0,95053,5,1,80,16
0,95025,6,1,75,16
0,95047,7,1,111,16
0,95045,8,1,94,16
0,95038,9,1,95,16
0,95020,10,1,128,16
0,95059,11,1,110,16
0,136176,12,1,39,16
0,95031,13,1,153,16
0,95054,14,1,72,16
0,134849,15,1,79,16
0,95041,16,1,92,16
0,95043,17,1,100,16
0,95023,18,1,160,16
0,95052,19,1,93,16
0,95027,20,1,80,16
0,95060,21,1,108,16
0,95042,22,1,89,16
0,95040,23,1,91,16
0,131819,24,1,38,16
0,95018,25,1,16,16
0,129655,26,1,3,16
0,135698,27,1,128,16
0,95108,1,33,6808,17
1,127257,1,33,6808,17
2,95018,1,33,6808,17
3,95019,1,33,6808,17
4,125354,1,33,6808,17
5,95021,1,33,6808,17
6,95022,1,33,6808,17
7,95024,1,33,6808,17
8,95025,1,33,6808,17
9,95026,1,33,6808,17
10,95030,1,33,6808,17
11,95032,1,33,6808,17
12,95033,1,33,6808,17
13,95034,1,33,6808,17
14,95035,1,33,6808,17
15,95037,1,33,6808,17
16,95039,1,33,6808,17
17,95041,1,33,6808,17
18,95046,1,33,6808,17
19,95055,1,33,6808,17
20,95056,1,33,6808,17
21,95057,1,33,6808,17
22,95060,1,33,6808,17
23,95061,1,33,6808,17
24,95062,1,33,6808,17
25,95063,1,33,6808,17
26,95064,1,33,6808,17
27,95065,1,33,6808,17
28,95066,1,33,6808,17
29,95067,1,33,6808,17
30,95068,1,33,6808,17
31,95071,1,33,6808,17
32,132193,1,33,6808,17
0,95051,2,1,80,17
0,95103,3,1,15,17
0,95053,4,1,80,17
0,95047,5,1,111,17
0,95045,6,1,94,17
0,95038,7,1,95,17
0,95020,8,1,128,17
0,95059,9,1,110,17
0,136176,10,1,39,17
0,95031,11,1,153,17
0,95054,12,1,72,17
0,95058,13,1,99,17
0,134849,14,1,79,17
0,95043,15,1,100,17
0,95023,16,1,160,17
0,95052,17,1,93,17
0,95027,18,1,80,17
0,95042,19,1,89,17
0,95040,20,1,91,17
0,131819,21,1,38,17
0,95048,22,1,66,17
0,95044,23,1,79,17
0,95049,24,1,14,17
0,129655,25,1,3,17
0,95104,26,1,11,17
0,135698,27,1,128,17
0,127257,1,30,6150,18
1,95018,1,30,6150,18
2,95019,1,30,6150,18
3,95021,1,30,6150,18
4,95022,1,30,6150,18
5,95023,1,30,6150,18
6,95024,1,30,6150,18
7,95025,1,30,6150,18
8,95026,1,30,6150,18
9,95027,1,30,6150,18
10,95030,1,30,6150,18
11,95032,1,30,6150,18
12,95033,1,30,6150,18
13,95034,1,30,6150,18
14,95037,1,30,6150,18
15,95039,1,30,6150,18
16,95045,1,30,6150,18
17,95054,1,30,6150,18
18,95055,1,30,6150,18
19,95056,1,30,6150,18
20,95058,1,30,6150,18
21,95061,1,30,6150,18
22,95062,1,30,6150,18
23,95063,1,30,6150,18
24,95064,1,30,6150,18
25,95065,1,30,6150,18
