,urn,component,size,size_hh,n
0,95041,25,1,42,5
0,95043,26,1,39,5
0,95023,27,1,68,5
0,95021,28,1,81,5
0,95055,29,1,45,5
0,95027,30,1,42,5
0,95019,31,1,4,5
0,95039,32,1,51,5
0,95052,33,1,46,5
0,95046,34,1,40,5
0,95060,35,1,53,5
0,95026,36,1,41,5
0,95024,37,1,42,5
0,95042,38,1,38,5
0,95040,39,1,41,5
0,131819,40,1,16,5
0,95048,41,1,26,5
0,95108,42,1,22,5
0,95044,43,1,32,5
0,95049,44,1,1,5
0,135698,45,1,49,5
0,95030,1,1,52,6
0,95022,2,1,81,6
0,125354,3,1,33,6
0,95035,4,1,89,6
0,127257,5,1,132,6
0,95051,6,1,43,6
0,95103,7,1,3,6
0,95057,8,1,37,6
0,95053,9,1,34,6
0,95025,10,1,23,6
0,95047,11,1,59,6
0,95037,12,1,81,6
0,95045,13,1,38,6
0,95038,14,1,45,6
0,95020,15,1,64,6
0,95059,16,1,45,6
0,95032,17,1,71,6
0,95031,18,1,67,6
0,95033,19,1,55,6
0,95054,20,1,26,6
0,95058,21,1,50,6
0,95056,22,1,33,6
0,134849,23,1,36,6
0,95034,24,1,65,6
0,95041,25,1,42,6
0,95043,26,1,39,6
0,95023,27,1,68,6
0,95021,28,1,81,6
0,95055,29,1,45,6
0,95027,30,1,42,6
0,95019,31,1,4,6
0,95039,32,1,51,6
0,95052,33,1,46,6
0,95046,34,1,40,6
0,95060,35,1,53,6
0,95026,36,1,41,6
0,95024,37,1,42,6
0,95042,38,1,38,6
0,95040,39,1,41,6
0,131819,40,1,16,6
0,95048,41,1,26,6
0,95108,42,1,22,6
0,95044,43,1,32,6
0,95049,44,1,1,6
0,135698,45,1,49,6
0,95030,1,1,52,7
0,95022,2,1,81,7
0,125354,3,1,33,7
0,95035,4,1,89,7
0,127257,5,1,132,7
0,95051,6,1,43,7
0,95103,7,1,3,7
0,95057,8,1,37,7
0,95053,9,1,34,7
0,95025,10,1,23,7
0,95047,11,1,59,7
0,95037,12,1,81,7
0,95045,13,1,38,7
0,95038,14,1,45,7
0,95020,15,1,64,7
0,95059,16,1,45,7
0,95032,17,1,71,7
0,95031,18,1,67,7
0,95033,19,1,55,7
0,95054,20,1,26,7
0,95058,21,1,50,7
0,95056,22,1,33,7
0,134849,23,1,36,7
0,95034,24,1,65,7
0,95041,25,1,42,7
0,95043,26,1,39,7
0,95023,27,1,68,7
0,95021,28,1,81,7
0,95055,29,1,45,7
0,95027,30,1,42,7
0,95019,31,1,4,7
0,95039,32,1,51,7
0,95052,33,1,46,7
0,95046,34,1,40,7
0,95060,35,1,53,7
0,95026,36,1,41,7
0,95024,37,1,42,7
0,95042,38,1,38,7
0,95040,39,1,41,7
0,131819,40,1,16,7
0,95048,41,1,26,7
0,95108,42,1,22,7
0,95044,43,1,32,7
0,95049,44,1,1,7
0,135698,45,1,49,7
0,95030,1,1,52,8
0,95022,2,1,81,8
0,125354,3,1,33,8
0,95035,4,1,89,8
0,127257,5,1,132,8
0,95051,6,1,43,8
0,95103,7,1,3,8
0,95057,8,1,37,8
0,95053,9,1,34,8
0,95025,10,1,23,8
0,95047,11,1,59,8
0,95037,12,1,81,8
0,95045,13,1,38,8
0,95038,14,1,45,8
0,95020,15,1,64,8
0,95059,16,1,45,8
0,95032,17,1,71,8
0,95031,18,1,67,8
0,95033,19,1,55,8
0,95054,20,1,26,8
0,95058,21,1,50,8
0,95056,22,1,33,8
0,134849,23,1,36,8
0,95034,24,1,65,8
0,95041,25,1,42,8
0,95043,26,1,39,8
0,95023,27,1,68,8
0,95019,28,2,84,8
1,95021,28,2,84,8
0,95055,29,1,45,8
0,95027,30,1,42,8
0,95039,31,1,51,8
0,95052,32,1,46,8
0,95046,33,1,40,8
0,95060,34,1,53,8
0,95026,35,1,41,8
0,95024,36,1,42,8
0,95042,37,1,38,8
0,95040,38,1,41,8
0,131819,39,1,16,8
0,95048,40,1,26,8
0,95108,41,1,22,8
0,95044,42,1,32,8
0,95049,43,1,1,8
0,135698,44,1,49,8
0,95033,1,2,106,9
1,95030,1,2,106,9
0,95022,2,1,81,9
0,125354,3,1,33,9
0,95035,4,1,89,9
0,127257,5,1,132,9
0,95051,6,1,43,9
0,95103,7,1,3,9
0,95057,8,1,37,9
0,95053,9,1,34,9
0,95025,10,1,23,9
0,95047,11,1,59,9
0,95037,12,1,81,9
0,95045,13,1,38,9
0,95038,14,1,45,9
0,95020,15,1,64,9
0,95059,16,1,45,9
0,95032,17,1,71,9
0,95031,18,1,67,9
0,95054,19,1,26,9
0,95058,20,1,50,9
0,95056,21,1,33,9
0,134849,22,1,36,9
0,95034,23,1,65,9
0,95041,24,1,42,9
0,95043,25,1,39,9
0,95023,26,1,68,9
0,95021,27,1,81,9
0,95055,28,1,45,9
0,95027,29,1,42,9
0,95019,30,1,4,9
0,95039,31,1,51,9
0,95052,32,1,46,9
0,95046,33,1,40,9
0,95060,34,1,53,9
0,95026,35,1,41,9
0,95024,36,1,42,9
0,95042,37,1,38,9
0,95040,38,1,41,9
0,131819,39,1,16,9
0,95048,40,1,26,9
0,95108,41,1,22,9
0,95044,42,1,32,9
0,95049,43,1,1,9
0,135698,44,1,49,9
0,95030,1,1,52,10
0,95022,2,1,81,10
0,125354,3,1,33,10
0,95035,4,1,89,10
0,127257,5,1,132,10
0,95051,6,1,43,10
0,95103,7,1,3,10
0,95057,8,1,37,10
0,95053,9,1,34,10
0,95025,10,1,23,10
0,95041,11,2,100,10
1,95047,11,2,100,10
0,95037,12,1,81,10
0,95045,13,1,38,10
0,95038,14,1,45,10
0,95020,15,1,64,10
0,95059,16,1,45,10
0,95032,17,1,71,10
0,95031,18,1,67,10
0,95033,19,1,55,10
0,95054,20,1,26,10
0,95058,21,1,50,10
0,95056,22,1,33,10
0,134849,23,1,36,10
0,95034,24,1,65,10
0,95043,25,1,39,10
0,95023,26,1,68,10
0,95021,27,1,81,10
0,95055,28,1,45,10
0,95027,29,1,42,10
0,95019,30,1,4,10
0,95039,31,1,51,10
0,95052,32,1,46,10
0,95046,33,1,40,10
0,95060,34,1,53,10
0,95026,35,1,41,10
0,95024,36,1,42,10
0,95042,37,1,38,10
0,95040,38,1,41,10
0,131819,39,1,16,10
0,95048,40,1,26,10
0,95108,41,1,22,10
0,95044,42,1,32,10
0,95049,43,1,1,10
0,135698,44,1,49,10
0,95030,1,1,52,11
0,95022,2,1,81,11
0,125354,3,1,33,11
0,95035,4,1,89,11
0,127257,5,1,132,11
0,95051,6,1,43,11
0,95103,7,1,3,11
0,95057,8,1,37,11
0,95053,9,1,34,11
0,95025,10,1,23,11
0,95047,11,1,59,11
0,95037,12,1,81,11
0,95045,13,1,38,11
0,95038,14,1,45,11
0,95020,15,1,64,11
0,95059,16,1,45,11
0,95032,17,1,71,11
0,95031,18,1,67,11
0,95033,19,1,55,11
0,95054,20,1,26,11
0,95058,21,1,50,11
0,95056,22,1,33,11
0,134849,23,1,36,11
0,95034,24,1,65,11
0,95041,25,1,42,11
0,95043,26,1,39,11
0,95023,27,1,68,11
0,95021,28,1,81,11
0,95055,29,1,45,11
0,95027,30,1,42,11
0,95019,31,1,4,11
0,95039,32,1,51,11
0,95052,33,1,46,11
0,95046,34,1,40,11
0,95060,35,1,53,11
0,95026,36,1,41,11
0,95024,37,1,42,11
0,95042,38,1,38,11
0,95040,39,1,41,11
0,131819,40,1,16,11
0,95048,41,1,26,11
0,95108,42,1,22,11
0,95044,43,1,32,11
0,95049,44,1,1,11
0,135698,45,1,49,11
0,95033,1,2,106,12
1,95030,1,2,106,12
0,95022,2,1,81,12
0,125354,3,2,96,12
1,95020,3,2,96,12
0,95035,4,1,89,12
0,127257,5,1,132,12
0,95051,6,1,43,12
0,95103,7,1,3,12
0,95057,8,1,37,12
0,95053,9,1,34,12
0,95025,10,1,23,12
0,95047,11,1,59,12
0,95037,12,1,81,12
0,95045,13,1,38,12
0,95038,14,1,45,12
0,95059,15,1,45,12
0,95032,16,1,71,12
0,95031,17,1,67,12
0,95054,18,1,26,12
0,95058,19,1,50,12
0,95056,20,1,33,12
0,134849,21,1,36,12
0,95034,22,1,65,12
0,95041,23,1,42,12
0,95043,24,1,39,12
0,95023,25,1,68,12
0,95021,26,1,81,12
0,95055,27,1,45,12
0,95027,28,1,42,12
0,95019,29,1,4,12
0,95039,30,1,51,12
0,95052,31,1,46,12
0,95046,32,1,40,12
0,95060,33,1,53,12
0,95026,34,1,41,12
0,95024,35,1,42,12
0,95042,36,1,38,12
0,95040,37,1,41,12
0,131819,38,1,16,12
0,95048,39,1,26,12
0,95108,40,1,22,12
0,95044,41,1,32,12
0,95049,42,1,1,12
0,135698,43,1,49,12
0,95030,1,1,52,13
0,95022,2,1,81,13
0,125354,3,1,33,13
0,95035,4,1,89,13
0,127257,5,1,132,13
0,95051,6,1,43,13
0,95103,7,1,3,13
0,95057,8,1,37,13
0,95053,9,1,34,13
0,95025,10,1,23,13
0,95047,11,1,59,13
0,95037,12,1,81,13
0,95045,13,1,38,13
0,95038,14,1,45,13
0,95020,15,1,64,13
0,95059,16,1,45,13
0,95032,17,1,71,13
0,95031,18,1,67,13
0,95033,19,1,55,13
0,95054,20,1,26,13
0,95058,21,1,50,13
0,95056,22,1,33,13
0,134849,23,1,36,13
0,95034,24,1,65,13
0,95041,25,1,42,13
0,95043,26,1,39,13
0,95023,27,1,68,13
0,95021,28,1,81,13
0,95055,29,1,45,13
0,95027,30,1,42,13
0,95019,31,1,4,13
0,95039,32,1,51,13
0,95052,33,1,46,13
0,95046,34,1,40,13
0,95060,35,1,53,13
0,95026,36,1,41,13
0,95024,37,1,42,13
0,95042,38,1,38,13
0,95040,39,1,41,13
0,131819,40,1,16,13
0,95048,41,1,26,13
0,95108,42,1,22,13
0,95044,43,1,32,13
0,95049,44,1,1,13
0,135698,45,1,49,13
0,95030,1,1,52,14
0,95022,2,1,81,14
0,125354,3,1,33,14
0,95035,4,1,89,14
0,127257,5,1,132,14
0,95051,6,1,43,14
0,95103,7,1,3,14
0,95057,8,1,37,14
0,95053,9,1,34,14
0,95025,10,1,23,14
0,95041,11,2,100,14
1,95047,11,2,100,14
0,95037,12,1,81,14
0,95045,13,1,38,14
0,95038,14,1,45,14
0,95020,15,1,64,14
0,95059,16,1,45,14
0,95032,17,1,71,14
0,95031,18,1,67,14
0,95033,19,1,55,14
0,95054,20,1,26,14
0,95058,21,1,50,14
0,95056,22,1,33,14
0,134849,23,1,36,14
0,95034,24,1,65,14
0,95043,25,1,39,14
0,95023,26,1,68,14
0,95021,27,1,81,14
0,95055,28,1,45,14
0,95027,29,1,42,14
0,95019,30,1,4,14
0,95039,31,1,51,14
0,95052,32,1,46,14
0,95046,33,1,40,14
0,95060,34,1,53,14
0,95026,35,1,41,14
0,95024,36,1,42,14
0,95042,37,1,38,14
0,95040,38,1,41,14
0,131819,39,1,16,14
0,95048,40,1,26,14
0,95108,41,1,22,14
0,95044,42,1,32,14
0,95049,43,1,1,14
0,135698,44,1,49,14
0,95030,1,1,52,15
0,95022,2,1,81,15
0,125354,3,1,33,15
0,95035,4,1,89,15
0,127257,5,1,132,15
0,95051,6,1,43,15
0,95103,7,1,3,15
0,95057,8,1,37,15
0,95053,9,1,34,15
0,95025,10,1,23,15
0,95047,11,1,59,15
0,95037,12,1,81,15
0,95045,13,1,38,15
0,95038,14,1,45,15
0,95020,15,1,64,15
0,95059,16,1,45,15
0,95032,17,1,71,15
0,95031,18,1,67,15
0,95033,19,1,55,15
0,95054,20,1,26,15
0,95058,21,1,50,15
0,95056,22,1,33,15
0,134849,23,1,36,15
0,95034,24,1,65,15
0,95041,25,1,42,15
0,95043,26,1,39,15
0,95023,27,1,68,15
0,95021,28,1,81,15
0,95055,29,1,45,15
0,95027,30,1,42,15
0,95019,31,1,4,15
0,95039,32,1,51,15
0,95052,33,1,46,15
0,95046,34,1,40,15
0,95060,35,1,53,15
0,95026,36,1,41,15
0,95024,37,1,42,15
0,95042,38,1,38,15
0,95040,39,1,41,15
0,131819,40,1,16,15
0,95048,41,1,26,15
0,95108,42,1,22,15
0,95044,43,1,32,15
0,95049,44,1,1,15
0,135698,45,1,49,15
0,95030,1,1,52,16
0,95022,2,1,81,16
0,125354,3,1,33,16
0,95035,4,1,89,16
0,127257,5,1,132,16
0,95051,6,1,43,16
0,95103,7,1,3,16
0,95057,8,1,37,16
0,95053,9,1,34,16
0,95025,10,1,23,16
0,95047,11,1,59,16
0,95037,12,1,81,16
0,95045,13,1,38,16
0,95038,14,1,45,16
0,95020,15,1,64,16
0,95059,16,1,45,16
0,95032,17,1,71,16
0,95031,18,1,67,16
0,95033,19,1,55,16
0,95054,20,1,26,16
0,95058,21,1,50,16
0,95056,22,1,33,16
0,134849,23,1,36,16
0,95034,24,1,65,16
0,95041,25,1,42,16
0,95043,26,1,39,16
0,95023,27,1,68,16
0,95021,28,1,81,16
0,95055,29,1,45,16
0,95027,30,1,42,16
0,95019,31,1,4,16
0,95039,32,1,51,16
0,95052,33,1,46,16
0,95046,34,1,40,16
0,95060,35,1,53,16
0,95026,36,1,41,16
0,95024,37,1,42,16
0,95042,38,1,38,16
0,95040,39,1,41,16
0,131819,40,1,16,16
0,95048,41,1,26,16
0,95108,42,1,22,16
0,95044,43,1,32,16
0,95049,44,1,1,16
0,135698,45,1,49,16
0,95030,1,1,52,17
0,95022,2,1,81,17
0,125354,3,1,33,17
0,95035,4,1,89,17
0,127257,5,1,132,17
0,95051,6,1,43,17
0,95103,7,1,3,17
0,95057,8,1,37,17
0,95053,9,1,34,17
0,95025,10,1,23,17
0,95047,11,1,59,17
0,95037,12,1,81,17
0,95045,13,1,38,17
0,95038,14,1,45,17
0,95020,15,1,64,17
0,95059,16,1,45,17
0,95032,17,1,71,17
0,95031,18,1,67,17
0,95033,19,1,55,17
0,95054,20,1,26,17
0,95058,21,1,50,17
0,95056,22,1,33,17
0,134849,23,1,36,17
0,95034,24,1,65,17
0,95041,25,1,42,17
0,95043,26,1,39,17
0,95023,27,1,68,17
0,95021,28,1,81,17
0,95055,29,1,45,17
0,95027,30,1,42,17
0,95019,31,1,4,17
0,95039,32,1,51,17
0,95052,33,1,46,17
0,95046,34,1,40,17
0,95060,35,1,53,17
0,95026,36,1,41,17
0,95024,37,1,42,17
0,95042,38,1,38,17
0,95040,39,1,41,17
0,131819,40,1,16,17
0,95048,41,1,26,17
0,95108,42,1,22,17
0,95044,43,1,32,17
0,95049,44,1,1,17
0,135698,45,1,49,17
0,95030,1,1,52,18
0,95022,2,1,81,18
0,125354,3,1,33,18
0,95035,4,1,89,18
0,127257,5,1,132,18
0,95051,6,1,43,18
0,95103,7,1,3,18
0,95057,8,1,37,18
0,95053,9,1,34,18
0,95025,10,1,23,18
0,95047,11,1,59,18
0,95037,12,1,81,18
0,95045,13,1,38,18
0,95038,14,1,45,18
0,95020,15,1,64,18
0,95059,16,1,45,18
0,95032,17,1,71,18
0,95031,18,1,67,18
0,95033,19,1,55,18
0,95054,20,1,26,18
0,95058,21,1,50,18
0,95056,22,1,33,18
0,134849,23,1,36,18
0,95034,24,1,65,18
0,95041,25,1,42,18
0,95043,26,1,39,18
0,95023,27,1,68,18
0,95021,28,1,81,18
0,95055,29,1,45,18
0,95027,30,1,42,18
0,95019,31,1,4,18
0,95039,32,1,51,18
0,95052,33,1,46,18
0,95046,34,1,40,18
0,95060,35,1,53,18
0,95026,36,1,41,18
0,95024,37,1,42,18
0,95042,38,1,38,18
0,95040,39,1,41,18
0,131819,40,1,16,18
0,95048,41,1,26,18
0,95108,42,1,22,18
0,95044,43,1,32,18
0,95049,44,1,1,18
0,135698,45,1,49,18
0,95030,1,1,52,19
0,95022,2,1,81,19
0,125354,3,1,33,19
0,95035,4,1,89,19
0,127257,5,1,132,19
0,95051,6,1,43,19
0,95103,7,1,3,19
0,95057,8,1,37,19
0,95053,9,1,34,19
0,95025,10,1,23,19
0,95047,11,1,59,19
0,95037,12,1,81,19
0,95045,13,1,38,19
0,95038,14,1,45,19
0,95020,15,1,64,19
0,95059,16,1,45,19
0,95032,17,1,71,19
0,95031,18,1,67,19
0,95033,19,1,55,19
0,95054,20,1,26,19
0,95058,21,1,50,19
0,95056,22,1,33,19
0,134849,23,1,36,19
0,95034,24,1,65,19
0,95041,25,1,42,19
0,95043,26,1,39,19
0,95023,27,1,68,19
0,95021,28,1,81,19
0,95055,29,1,45,19
0,95027,30,1,42,19
0,95019,31,1,4,19
0,95039,32,1,51,19
0,95052,33,1,46,19
0,95046,34,1,40,19
0,95060,35,1,53,19
0,95026,36,1,41,19
0,95024,37,1,42,19
0,95042,38,1,38,19
0,95040,39,1,41,19
0,131819,40,1,16,19
0,95048,41,1,26,19
0,95108,42,1,22,19
0,95044,43,1,32,19
0,95049,44,1,1,19
0,135698,45,1,49,19
0,95030,1,1,52,20
0,95022,2,1,81,20
0,125354,3,1,33,20
0,95035,4,1,89,20
0,127257,5,1,132,20
0,95051,6,1,43,20
0,95103,7,1,3,20
0,95057,8,1,37,20
0,95053,9,1,34,20
0,95025,10,1,23,20
0,95047,11,1,59,20
0,95037,12,1,81,20
0,95045,13,1,38,20
0,95038,14,1,45,20
0,95020,15,1,64,20
0,95059,16,1,45,20
0,95032,17,1,71,20
0,95031,18,1,67,20
0,95033,19,1,55,20
0,95054,20,1,26,20
0,95058,21,1,50,20
0,95056,22,1,33,20
0,134849,23,1,36,20
0,95034,24,1,65,20
0,95041,25,1,42,20
0,95043,26,1,39,20
0,95023,27,1,68,20
0,95021,28,1,81,20
0,95055,29,1,45,20
0,95027,30,1,42,20
0,95019,31,1,4,20
0,95039,32,1,51,20
0,95052,33,1,46,20
0,95046,34,1,40,20
0,95060,35,1,53,20
0,95026,36,1,41,20
0,95024,37,1,42,20
0,95042,38,1,38,20
0,95040,39,1,41,20
0,131819,40,1,16,20
0,95048,41,1,26,20
0,95108,42,1,22,20
0,95044,43,1,32,20
0,95049,44,1,1,20
0,135698,45,1,49,20
0,95030,1,1,52,21
0,95022,2,1,81,21
0,125354,3,1,33,21
0,95035,4,1,89,21
0,127257,5,1,132,21
0,95051,6,1,43,21
0,95103,7,1,3,21
0,95057,8,1,37,21
0,95053,9,1,34,21
0,95025,10,1,23,21
0,95047,11,1,59,21
0,95037,12,1,81,21
0,95045,13,1,38,21
0,95038,14,1,45,21
0,95020,15,1,64,21
0,95059,16,1,45,21
0,95032,17,1,71,21
0,95031,18,1,67,21
0,95033,19,1,55,21
0,95054,20,1,26,21
0,95058,21,1,50,21
0,95056,22,1,33,21
0,134849,23,1,36,21
0,95034,24,1,65,21
0,95041,25,1,42,21
0,95043,26,1,39,21
0,95023,27,1,68,21
0,95021,28,1,81,21
0,95055,29,1,45,21
0,95027,30,1,42,21
0,95019,31,1,4,21
0,95039,32,1,51,21
0,95052,33,1,46,21
0,95046,34,1,40,21
0,95060,35,1,53,21
0,95026,36,1,41,21
0,95024,37,1,42,21
0,95042,38,1,38,21
0,95040,39,1,41,21
0,131819,40,1,16,21
0,95048,41,1,26,21
0,95108,42,1,22,21
0,95044,43,1,32,21
0,95049,44,1,1,21
0,135698,45,1,49,21
0,95030,1,1,52,22
0,95022,2,1,81,22
0,125354,3,1,33,22
0,95035,4,1,89,22
0,127257,5,1,132,22
0,95051,6,1,43,22
0,95103,7,1,3,22
0,95057,8,1,37,22
0,95053,9,1,34,22
0,95025,10,1,23,22
0,95041,11,2,100,22
1,95047,11,2,100,22
0,95037,12,1,81,22
0,95045,13,1,38,22
0,95038,14,1,45,22
0,95020,15,1,64,22
0,95059,16,1,45,22
0,95032,17,1,71,22
0,95031,18,1,67,22
0,95033,19,1,55,22
0,95054,20,1,26,22
0,95058,21,1,50,22
0,95056,22,1,33,22
0,134849,23,1,36,22
0,95034,24,1,65,22
0,95043,25,1,39,22
0,95023,26,1,68,22
0,95021,27,1,81,22
0,95055,28,1,45,22
0,95027,29,1,42,22
0,95019,30,1,4,22
0,95039,31,1,51,22
0,95052,32,1,46,22
0,95046,33,1,40,22
0,95060,34,1,53,22
0,95026,35,1,41,22
0,95024,36,1,42,22
0,95042,37,1,38,22
0,95040,38,1,41,22
0,131819,39,1,16,22
0,95048,40,1,26,22
0,95108,41,1,22,22
0,95044,42,1,32,22
0,95049,43,1,1,22
0,135698,44,1,49,22
0,95030,1,1,52,23
0,95022,2,1,81,23
0,125354,3,1,33,23
0,95035,4,1,89,23
0,127257,5,1,132,23
0,95051,6,1,43,23
0,95103,7,1,3,23
0,95057,8,1,37,23
0,95053,9,1,34,23
0,95025,10,1,23,23
0,95041,11,2,100,23
1,95047,11,2,100,23
0,95037,12,1,81,23
0,95045,13,1,38,23
0,95038,14,1,45,23
0,95020,15,1,64,23
0,95059,16,1,45,23
0,95032,17,1,71,23
0,95031,18,1,67,23
0,95033,19,1,55,23
0,95054,20,1,26,23
0,95058,21,1,50,23
0,95056,22,1,33,23
0,134849,23,1,36,23
0,95034,24,1,65,23
0,95043,25,1,39,23
0,95023,26,1,68,23
0,95021,27,1,81,23
0,95055,28,1,45,23
0,95027,29,1,42,23
0,95019,30,1,4,23
0,95039,31,1,51,23
0,95052,32,1,46,23
0,95046,33,1,40,23
0,95108,34,2,74,23
1,95060,34,2,74,23
0,95026,35,1,41,23
0,95024,36,1,42,23
0,95042,37,1,38,23
0,95040,38,1,41,23
0,131819,39,1,16,23
0,95048,40,1,26,23
0,95044,41,1,32,23
0,95049,42,1,1,23
0,135698,43,1,49,23
0,95030,1,1,52,24
0,95022,2,1,81,24
0,125354,3,1,33,24
0,95035,4,1,89,24
0,127257,5,1,132,24
0,95051,6,1,43,24
0,95103,7,1,3,24
0,95057,8,1,37,24
0,95053,9,1,34,24
0,95025,10,1,23,24
0,95047,11,1,59,24
0,95037,12,1,81,24
0,95045,13,1,38,24
0,95038,14,1,45,24
0,95020,15,1,64,24
0,95059,16,1,45,24
0,95032,17,1,71,24
0,95031,18,1,67,24
0,95033,19,1,55,24
0,95054,20,1,26,24
0,95058,21,1,50,24
0,95056,22,1,33,24
0,134849,23,1,36,24
0,95034,24,1,65,24
0,95041,25,1,42,24
0,95043,26,1,39,24
0,95023,27,1,68,24
0,95021,28,1,81,24
0,95055,29,1,45,24
0,95027,30,1,42,24
0,95019,31,1,4,24
0,95039,32,1,51,24
0,95052,33,1,46,24
0,95046,34,1,40,24
0,95060,35,1,53,24
0,95026,36,1,41,24
0,95024,37,1,42,24
0,95042,38,1,38,24
0,95040,39,1,41,24
